OBJECTID,CD_GEOCODI,NM_BAIRRO,NM_SUBDIST,NM_DISTRIT,INDIC_AGUA_ADEQUADA,INDIC_ESGOTO_ADEQUADO,INDIC_LIXO_ADEQUADO,INDIC_MEDBANH_PES,INDIC_ANALFAB_10A14,INDIC_RENDARESP_POS_SM,INDIC_RENDARESP_POS_ATE2SM,INDIC_RENDARESP_P_MAISDE10SM,I_AGUA_ADEQUADA,I_ESGOTO_ADEQUADO,I_LIXO_ADEQUADO,I_MEDBANH_PES,I_ANALFAB_10A14,I_RENDARESP_POS_SM,I_RENDARESP_POS_ATE2SM,I_RENDARESP_P_MAISDE10SM,IDS
9299,330455705100090,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.96122449,0,11.94351985,12.80487805,37.19512195,1,1,1,0.4366582,1,0.16627063,0.87195122,0.40100991,0.73448625
9301,330455705100091,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.83870968,0,8.88152338,10.76923077,26.92307692,1,1,1,0.38100305,1,0.12102349,0.89230769,0.29026442,0.71057483
9303,330455705100092,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.91275168,0,8.82352941,1.63934426,29.50819672,1,1,1,0.41463832,1,0.12016651,0.98360656,0.31813525,0.72956833
9305,330455705100093,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.859447,0,8.34320356,7.24637681,25.60386473,1,1,1,0.39042345,1,0.11306873,0.92753623,0.27604167,0.71338376
9307,330455705100094,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.62406015,0,5.28112955,22.22222222,11.11111111,1,1,1,0.28349359,1,0.06782044,0.77777778,0.11979167,0.65611043
9309,330455705100095,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.72284644,0,9.32017384,10.30927835,34.02061856,1,1,1,0.32836952,1,0.12750543,0.89690722,0.36678479,0.71494587
9311,330455705100096,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.84657534,0,12.61277311,13.33333333,29.52380952,1,1,1,0.38457621,1,0.17616019,0.86666667,0.31830357,0.71821333
9313,330455705100097,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.02525253,6.66666667,19.28507547,8.63309353,52.51798561,1,1,1,0.4657444,0.88888889,0.27475686,0.91366906,0.56620953,0.76365859
9315,330455705100098,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.9554731,0,8.65938495,8.11965812,27.35042735,1,1,1,0.4340455,1,0.11774094,0.91880342,0.29487179,0.72068271
9317,330455705100099,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.26271186,0,17.26733781,2.68456376,54.36241611,1,1,1,0.57361573,1,0.24494073,0.97315436,0.5860948,0.7972257
9319,330455705100100,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.06713781,7.14285714,17.44093264,1.55440415,64.24870466,1,1,1,0.48477175,0.88095238,0.24750594,0.98445596,0.69268135,0.78629592
9321,330455705100101,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.39931741,0,14.41878307,0.79365079,49.20634921,1,1,1,0.63567193,1,0.20284762,0.99206349,0.53050595,0.79513612
9323,330455705100102,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.11551155,0,16.38747976,4.58715596,60.55045872,1,1,1,0.50674663,1,0.23193906,0.95412844,0.65280963,0.79320297
9325,330455705100103,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.9212766,4.54545455,13.94201845,5.88235294,47.05882353,1,1,1,0.41851096,0.92424242,0.19580246,0.94117647,0.50735294,0.74838566
9327,330455705100104,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.83667622,0,10.20650075,17.69230769,30,1,1,1,0.3800793,1,0.14060269,0.82307692,0.3234375,0.70839955
9329,330455705100105,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.94573643,0,12.85510738,6.66666667,40.95238095,1,1,1,0.4296224,1,0.17974117,0.93333333,0.44151786,0.74802684
9331,330455705100106,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.00688468,0,9.32114723,15.78947368,29.8245614,1,1,1,0.45740039,1,0.12751981,0.84210526,0.32154605,0.71857144
9333,330455705100107,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.86904762,0,9.37865937,10.07751938,27.90697674,1,1,1,0.39478475,1,0.12836967,0.89922481,0.30087209,0.71540641
9335,330455705100108,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.83436853,0,7.67935084,11.29943503,20.9039548,1,1,1,0.37903098,1,0.10325897,0.88700565,0.22537076,0.6993333
9337,330455705100109,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.73062731,0,9.11712185,7.14285714,30.35714286,1,1,1,0.33190416,1,0.12450493,0.92857143,0.32728795,0.71403356
9339,330455705100110,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.97741935,0,11.2087683,2.81690141,40.84507042,1,1,1,0.44401509,1,0.1554132,0.97183099,0.44036092,0.75145252
9341,330455705100111,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.61574074,0,6.03846436,24.29906542,16.82242991,1,1,1,0.27971431,1,0.07901158,0.75700935,0.18136682,0.66213776
9343,330455705100112,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.81355932,0,9.02562092,4.44444444,31.11111111,1,1,1,0.36957792,1,0.12315282,0.95555556,0.33541667,0.72296287
9345,330455705100113,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.09302326,0,12.13391314,8.06451613,43.01075269,1,1,1,0.4965308,1,0.16908407,0.91935484,0.46370968,0.75608492
9347,330455705100114,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.96754564,7.14285714,9.76247129,6.75675676,30.18018018,1,1,1,0.43952973,0.88095238,0.13404126,0.93243243,0.32538007,0.71404198
9349,330455705100115,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.72962963,0,7.41287458,13.20754717,18.86792453,1,1,1,0.33145094,1,0.09932125,0.86792453,0.20341981,0.68776457
9351,330455705100116,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.88185654,0,7.74032465,11.47540984,18.03278689,1,1,1,0.4006035,1,0.10415998,0.8852459,0.19441598,0.69805317
9353,330455705100117,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.68214286,0,6.75122147,14.75409836,22.95081967,1,1,1,0.30987899,1,0.089544,0.85245902,0.24743852,0.68741507
9355,330455705100118,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.63537906,0,6.24411765,19.04761905,15.07936508,1,1,1,0.28863547,1,0.08205052,0.80952381,0.1625744,0.66784802
9357,330455705100119,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.65467626,0,6.12737889,9.55882353,10.29411765,1,1,1,0.29740166,1,0.08032547,0.90441176,0.11098346,0.67414029
9359,330455705100120,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.91030534,5.88235294,12.56010521,9.26829268,39.02439024,1,1,1,0.41352702,0.90196078,0.17538192,0.90731707,0.42073171,0.72736481
9361,330455705100121,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.03814714,0,13.47463151,6.89655172,48.96551724,1,1,1,0.47160207,1,0.18889588,0.93103448,0.52790948,0.76493024
9363,330455705100122,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.24489796,0,25.76064909,6.89655172,67.24137931,1,1,1,0.56552336,1,0.37044646,0.93103448,0.72494612,0.8239938
9365,330455705100123,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.07640449,0,11.59793244,7.92079208,35.14851485,1,1,1,0.48898135,1,0.16116388,0.92079208,0.37894493,0.74373528
9367,330455705100124,Copacabana,COPACABANA,RIO DE JANEIRO,98.52941176,100,100,1.19178082,0,18.00241327,3.07692308,69.23076923,0.98529412,1,1,0.54139369,1,0.25580295,0.96923077,0.74639423,0.81226447
9369,330455705100125,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.03225806,0,16.49026569,3.55029586,55.0295858,1,1,1,0.46892683,1,0.23345793,0.96449704,0.59328772,0.78252119
9371,330455705100126,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.14864865,0,15.16168768,2.85714286,58.57142857,1,1,1,0.52179991,1,0.21382552,0.97142857,0.63147321,0.7923159
9373,330455705100127,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.22675737,0,14.20978001,7.31707317,50.6097561,1,1,1,0.55728258,1,0.19975918,0.92682927,0.54563643,0.77868843
9375,330455705100128,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.99710145,7.69230769,14.43235294,9.15492958,51.4084507,1,1,1,0.45295613,0.87179487,0.20304814,0.9084507,0.55424736,0.74881215
9377,330455705100129,Copacabana,COPACABANA,RIO DE JANEIRO,99.25925926,99.25925926,100,1.03666667,0,12.09323308,4.5112782,46.61654135,0.99259259,0.99259259,1,0.47092954,1,0.16848295,0.95488722,0.50258459,0.76025868
9379,330455705100130,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.96103896,0,10.12676605,10.2739726,32.87671233,1,1,1,0.43657392,1,0.13942445,0.89726027,0.35445205,0.72846384
9381,330455705100131,Copacabana,COPACABANA,RIO DE JANEIRO,100,99.61538462,100,0.94709898,0,9.10305101,14.10788382,29.87551867,1,0.99615385,1,0.43024136,1,0.124297,0.85892116,0.32209544,0.7164636
9383,330455705100132,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.08910891,0,13.6919406,4.41176471,47.79411765,1,1,1,0.49475262,1,0.19210706,0.95588235,0.51528033,0.7697528
9385,330455705100133,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.90740741,12.5,8.89828613,12.59259259,29.62962963,1,1,1,0.41221056,0.79166667,0.12127119,0.87407407,0.31944444,0.68983337
9387,330455705100134,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.88995215,0,10.86697626,7.60233918,37.42690058,1,1,1,0.40428111,1,0.15036254,0.92397661,0.40350877,0.73526613
9389,330455705100135,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.04960836,0,11.51633073,7.69230769,42.65734266,1,1,1,0.47680859,1,0.15995805,0.92307692,0.45989948,0.75246788
9391,330455705100136,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.97074954,0,10.43326658,11.4893617,34.46808511,1,1,1,0.44098517,1,0.14395361,0.88510638,0.37160904,0.73020678
9393,330455705100137,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.04421053,0,13.81627451,8.42105263,41.57894737,1,1,1,0.47435651,1,0.19394434,0.91578947,0.44827303,0.75404542
9395,330455705100138,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.73958333,0,10.04740329,10.81081081,30.40540541,1,1,1,0.33597264,1,0.1382517,0.89189189,0.32780828,0.71174056
9397,330455705100139,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.83586626,0,8.71260968,18.78453039,25.96685083,1,1,1,0.37971136,1,0.11852745,0.8121547,0.27995511,0.69879358
9399,330455705100140,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.64925373,0,6.10675381,7.93650794,14.28571429,1,1,1,0.29493835,1,0.08002069,0.92063492,0.15401786,0.68120148
9401,330455705100141,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.96470588,0,10.28433886,8.33333333,35.8974359,1,1,1,0.4382397,1,0.1417529,0.91666667,0.38701923,0.73545981
9403,330455705100142,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.12043011,0,15.69857724,3.04878049,57.31707317,1,1,1,0.50898099,1,0.22175915,0.9695122,0.6179497,0.78977525
9405,330455705100143,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.08838384,0,15.24552488,5.44217687,59.18367347,1,1,1,0.49442324,1,0.21506439,0.94557823,0.63807398,0.78664248
9407,330455705100144,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.88286334,0,10.17763019,8.60215054,37.09677419,1,1,1,0.40106086,1,0.14017607,0.91397849,0.3999496,0.73189563
9409,330455705100145,Copacabana,COPACABANA,RIO DE JANEIRO,94.75806452,93.5483871,99.59677419,0.26614987,1.58730159,1.58052059,89.95633188,0,0.94758065,0.93548387,0.99596774,0.12090466,0.97354497,0.01313651,0.10043668,0,0.51088189
9411,330455705100146,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.14320988,0,10.25221628,3.63636364,41.21212121,1,1,1,0.51932922,1,0.14127823,0.96363636,0.44431818,0.75857025
9413,330455705100147,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.92695214,0,9.22519721,12.64367816,21.26436782,1,1,1,0.4210892,1,0.12610196,0.87356322,0.22925647,0.70625136
9415,330455705100148,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.63338534,0,5.42491519,19.06158358,11.14369501,1,1,1,0.28772977,1,0.06994516,0.80938416,0.12014296,0.66090026
9417,330455705100149,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.80810235,0,7.74008561,14.08450704,21.12676056,1,1,1,0.36709897,1,0.10415645,0.85915493,0.22777289,0.6947729
9419,330455705100150,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.72189349,0,9.20488346,11.32075472,31.13207547,1,1,1,0.32793662,1,0.12580178,0.88679245,0.33564269,0.70952169
9421,330455705100151,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.92370572,0,10.38175514,9.75609756,32.92682927,1,1,1,0.41961444,1,0.14319242,0.90243902,0.35499238,0.72752978
9423,330455705100152,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.97044335,0,10.6003451,11.6,34.4,1,1,1,0.44084608,1,0.14642253,0.884,0.370875,0.73026795
9425,330455705100153,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.07142857,0,12.59308904,6.55737705,45.90163934,1,1,1,0.48672093,1,0.17586932,0.93442623,0.49487705,0.76148669
9427,330455705100154,Copacabana,COPACABANA,RIO DE JANEIRO,,,,,,,,,,,,,,,,,
9429,330455705100155,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.20265152,0,13.11169326,7.69230769,44.93927126,1,1,1,0.54633195,1,0.18353274,0.92307692,0.48450152,0.76718039
9431,330455705100156,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.96875,0,11.16268477,4.61538462,42.30769231,1,1,1,0.44007684,1,0.15473223,0.95384615,0.45612981,0.75059813
9433,330455705100157,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.85466377,0,8.70823159,10.8490566,30.18867925,1,1,1,0.38825056,1,0.11846275,0.89150943,0.3254717,0.71546181
9435,330455705100158,Copacabana,COPACABANA,RIO DE JANEIRO,100,99.49238579,100,0.7754491,14.28571429,8.684229,14.19753086,29.01234568,1,0.99492386,1,0.35226548,0.76190476,0.11810806,0.85802469,0.31278935,0.67475203
9437,330455705100159,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.99822064,0,10.20973389,10.71428571,30.35714286,1,1,1,0.45346455,1,0.14065046,0.89285714,0.32728795,0.72678251
9439,330455705100160,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.97767857,0,7.13604984,13.54166667,19.79166667,1,1,1,0.44413284,1,0.09523061,0.86458333,0.21337891,0.70216571
9441,330455705100161,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.796875,0,12.38506344,2.94117647,41.17647059,1,1,1,0.36199869,1,0.17279532,0.97058824,0.44393382,0.74366451
9443,330455705100162,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.9924812,0,9.28753373,12.8440367,27.52293578,1,1,1,0.45085728,1,0.1270231,0.87155963,0.29673165,0.71827146
9445,330455705100163,Copacabana,COPACABANA,RIO DE JANEIRO,100,99.25373134,100,0.92057762,0,8.69474012,13.49206349,20.63492063,1,0.99253731,1,0.41819343,1,0.11826339,0.86507937,0.22247024,0.70206797
9447,330455705100164,Copacabana,COPACABANA,RIO DE JANEIRO,99.51923077,100,100,0.85327314,0,10.75041051,11.8226601,34.48275862,0.99519231,1,1,0.38761883,1,0.14864005,0.8817734,0.37176724,0.72312398
9449,330455705100165,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.69620253,0,5.75860963,21.81818182,13.63636364,1,1,1,0.31626592,1,0.07487616,0.78181818,0.14701705,0.66499716
9451,330455705100166,Copacabana,COPACABANA,RIO DE JANEIRO,99.46808511,99.46808511,100,0.70454545,0,4.4850084,18.85714286,4.57142857,0.99468085,0.99468085,1,0.32005588,1,0.05605615,0.81142857,0.04928571,0.6532735
9453,330455705100167,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.66163142,0,5.59754339,25.28735632,9.77011494,1,1,1,0.3005612,1,0.07249609,0.74712644,0.10533405,0.65318972
9455,330455705100168,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.99388379,0,12.25909295,7.63358779,45.03816794,1,1,1,0.45149444,1,0.17093386,0.92366412,0.48556775,0.75395752
9457,330455705100169,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.65427509,0,6.42854769,19.49152542,15.25423729,1,1,1,0.29721942,1,0.08477584,0.80508475,0.16445975,0.66894247
9459,330455705100170,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.78195489,0,6.58089341,27.06766917,18.79699248,1,1,1,0.35522089,1,0.08702706,0.72932331,0.20265508,0.67177829
9461,330455705100171,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.61860465,0,4.98866733,30.50847458,6.77966102,1,1,1,0.28101531,1,0.06349872,0.69491525,0.07309322,0.63906531
9463,330455705100172,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.85,0,7.59129902,17.1875,20.3125,1,1,1,0.38613193,1,0.10195783,0.828125,0.21899414,0.69190111
9465,330455705100173,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.77314815,0,9.27219583,11.80124224,28.57142857,1,1,1,0.35122022,1,0.12679646,0.88198758,0.30803571,0.708505
9467,330455705100174,Copacabana,COPACABANA,RIO DE JANEIRO,100,99.30555556,100,0.77647059,0,8.49656085,15.87301587,29.36507937,1,0.99305556,1,0.35272952,1,0.11533489,0.84126984,0.31659226,0.70237276
9469,330455705100175,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.86315789,0,10.22939895,14.37908497,32.02614379,1,1,1,0.39210921,1,0.14094105,0.85620915,0.34528186,0.71681766
9471,330455705100176,Copacabana,COPACABANA,RIO DE JANEIRO,100,99.38271605,100,0.89108911,0,8.40145769,11.84210526,26.97368421,1,0.99382716,1,0.4047976,1,0.11392955,0.88157895,0.29081003,0.71061791
9473,330455705100177,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.86833856,0,8.93996048,10.85271318,25.58139535,1,1,1,0.39446264,1,0.12188701,0.89147287,0.27579942,0.71045274
9475,330455705100178,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.83024691,0,6.39419348,24.30939227,18.2320442,1,1,1,0.37715864,1,0.08426819,0.75690608,0.19656423,0.67686214
9477,330455705100179,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.78666667,0,6.47703818,10.52631579,18.42105263,1,1,1,0.35736132,1,0.08549239,0.89473684,0.19860197,0.69202407
9479,330455705100180,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.86134454,0,9.4638985,7.05882353,29.41176471,1,1,1,0.39128545,1,0.12962925,0.92941176,0.31709559,0.72092776
9481,330455705100181,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.95426829,0,9.69028602,15.59633028,29.35779817,1,1,1,0.43349819,1,0.13297458,0.8440367,0.31651376,0.7158779
9483,330455705100182,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.09168443,0,12.55650359,6.93069307,40.59405941,1,1,1,0.49592261,1,0.1753287,0.93069307,0.4376547,0.75494989
9485,330455705100183,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1,0,9.79086758,10.50228311,33.78995434,1,1,1,0.45427286,1,0.13446087,0.89497717,0.36429795,0.73100111
9487,330455705100184,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.29955947,0,15.79478915,6.84931507,60.2739726,1,1,1,0.5903546,1,0.22318087,0.93150685,0.64982877,0.79935889
9489,330455705100185,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.21022727,0,13.49073084,5.19480519,46.75324675,1,1,1,0.54977341,1,0.18913378,0.94805195,0.50405844,0.7738772
9491,330455705100186,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.07792208,0,14.00356754,6.94444444,43.75,1,1,1,0.48967075,1,0.19671197,0.93055556,0.47167969,0.76107725
9493,330455705100187,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.97731959,0,10.52590759,10.3960396,35.14851485,1,1,1,0.44396977,1,0.14532256,0.8960396,0.37894493,0.73303461
9495,330455705100188,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.06126915,0,14.25838568,3.39805825,52.42718447,1,1,1,0.48210577,1,0.20047742,0.96601942,0.56523058,0.77672915
9497,330455705100189,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.02181818,0,15.57487024,7.35294118,32.35294118,1,1,1,0.46418427,1,0.21993113,0.92647059,0.34880515,0.74492389
9499,330455705100190,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.9216,0,10.6357394,6.37450199,36.25498008,1,1,1,0.41865787,1,0.14694555,0.93625498,0.390874,0.73659155
9501,330455705100191,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.84422111,0,7.86338535,13.26530612,28.57142857,1,1,1,0.38350674,1,0.10597845,0.86734694,0.30803571,0.70810848
9503,330455705100192,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.93392857,0,11.34109175,9.87654321,36.41975309,1,1,1,0.42425841,1,0.15736855,0.90123457,0.39265046,0.734439
9505,330455705100193,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.00613497,0,13.68869158,5.66037736,43.39622642,1,1,1,0.45705981,1,0.19205905,0.94339623,0.46786557,0.75754758
9507,330455705100194,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.19109948,0,16.37018834,3.28947368,59.21052632,1,1,1,0.54108417,1,0.23168355,0.96710526,0.63836349,0.79727956
9509,330455705100195,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.60714286,0,9.7072344,8.82352941,32.02614379,1,1,1,0.27580852,1,0.13322502,0.91176471,0.34528186,0.70826001
9511,330455705100196,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.208,0,13.77714932,11.53846154,51.28205128,1,1,1,0.54876162,1,0.19336619,0.88461538,0.55288462,0.77245348
9513,330455705100197,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.25762712,0,21.27993464,3.33333333,60.95238095,1,1,1,0.57130587,1,0.30423491,0.96666667,0.65714286,0.81241879
9515,330455705100198,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.0969697,0,14.30224541,3.22580645,54.83870968,1,1,1,0.49832357,1,0.20112554,0.96774194,0.59122984,0.78230261
9517,330455705100199,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.11440678,0,18.88567119,5.76923077,52.88461538,1,1,1,0.50624476,1,0.26885486,0.94230769,0.57016226,0.7859462
9519,330455705100200,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.09787234,0,22.30225282,2.12765957,67.0212766,1,1,1,0.49873361,1,0.31934171,0.9787234,0.72257314,0.81492148
9521,330455705100201,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1,0,12.0384505,4.06504065,42.27642276,1,1,1,0.45427286,1,0.16767342,0.95934959,0.45579268,0.75463607
9523,330455705100202,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.98427673,0,10.7349481,11.76470588,31.76470588,1,1,1,0.44713021,1,0.14841156,0.88235294,0.34246324,0.72754474
9525,330455705100203,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.28708134,0,16.20661765,6.81818182,56.81818182,1,1,1,0.58468613,1,0.22926646,0.93181818,0.61257102,0.79479272
9527,330455705100204,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.19354839,0,14.17557932,2.27272727,52.27272727,1,1,1,0.54219664,1,0.19925379,0.97727273,0.56356534,0.78528606
9529,330455705100205,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,1.06593407,0,11.16870526,11.9047619,36.50793651,1,1,1,0.48422492,1,0.15482119,0.88095238,0.39360119,0.73919996
9531,330455705100206,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.97173913,0,11.81109517,6.34146341,38.53658537,1,1,1,0.44143472,1,0.16431379,0.93658537,0.41547256,0.7447258
9533,330455705100207,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.79787234,0,8.72033879,18.34319527,27.21893491,1,1,1,0.36245175,1,0.11864166,0.81656805,0.29345414,0.69888945
9535,330455705100208,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.75789474,0,7.61895425,10.78431373,23.52941176,1,1,1,0.34429101,1,0.10236649,0.89215686,0.25367647,0.69906135
9537,330455705100209,Copacabana,COPACABANA,RIO DE JANEIRO,100,100,100,0.87554585,11.11111111,10.47090985,14.28571429,30.68783069,1,1,1,0.39773672,0.81481481,0.14450986,0.85714286,0.33085317,0.69313218
